X0 X1 X2
X6942 222 236
X6943 158 184
X6944 179 199
X6945 169 192
X6946 187 196
X6947 170 184
X6948 176 196
X6949 183 213
X6950 217 230
X6951 183 211
X6952 189 217
X6953 187 206
X6954 208 236
X6955 197 208
X6956 210 221
X6957 205 227
X6958 242 246
X6959 190 220
X6960 204 220
X6961 207 209
X6962 209 236
X6963 191 215
X6964 201 224
X6965 194 221
X6966 224 233
X6967 206 213
X6968 220 221
X6969 222 223
X6970 247 272
X6971 199 230
X6972 234 235
X6973 224 238
X6974 262 278
X6975 160 173
X6976 167 196
X6977 164 189
X6978 182 195
X6979 181 204
X6980 200 231
X6981 191 203
X6982 220 224
X6983 158 185
X6984 190 207
X6985 195 200
X6986 198 202
X6987 189 214
X6988 212 226
X6989 215 217
X6990 222 227
X6991 174 174
X6992 186 216
X6993 183 195
X6994 182 196
X6995 194 194
X6996 181 207
X6997 183 211
X6998 194 225
X6999 186 200
X7000 209 214
X7001 226 234
X7002 226 245
X7003 203 214
X7004 207 230
X7005 220 234
X7006 238 248
X7007 177 194
X7008 188 206
X7009 198 211
X7010 213 214
X7011 177 179
X7012 197 218
X7013 192 222
X7014 236 247
X7015 180 200
X7016 204 238
X7017 203 216
X7018 224 260
X7019 222 225
X7020 229 256
X7021 239 267
X7022 249 289
X7023 197 221
X7024 214 215
X7025 233 234
X7026 245 246
X7027 202 205
X7028 216 242
X7029 218 233
X7030 238 254
X7031 184 206
X7032 221 229
X7033 220 249
X7034 228 250
X7035 228 259
X7036 251 268
X7037 255 256
X7038 257 280
X7039 179 182
X7040 172 198
X7041 160 186
X7042 190 204
X7043 176 191
X7044 203 216
X7045 183 205
X7046 204 224
X7047 203 204
X7048 205 212
X7049 211 213
X7050 236 255
X7051 195 222
X7052 211 220
X7053 217 227
X7054 215 247
X7055 185 197
X7056 191 213
X7057 204 211
X7058 195 225
X7059 194 208
X7060 197 224
X7061 207 228
X7062 215 226
X7063 192 212
X7064 218 229
X7065 216 242
X7066 245 258
X7067 210 228
X7068 236 240
X7069 228 235
X7070 242 249
X7071 168 179
X7072 184 208
X7073 175 201
X7074 202 205
X7075 177 201
X7076 211 230
X7077 217 242
X7078 233 255
X7079 185 208
X7080 225 231
X7081 210 229
X7082 221 227
X7083 224 234
X7084 217 249
X7085 232 269
X7086 272 310
X7087 193 194
X7088 218 234
X7089 194 214
X7090 215 235
X7091 218 218
X7092 237 240
X7093 235 248
X7094 238 270
X7095 203 234
X7096 253 254
X7097 262 266
X7098 247 288
X7099 227 261
X7100 247 273
X7101 248 251
X7102 250 264
X7103 181 194
X7104 215 217
X7105 183 205
X7106 213 238
X7107 184 213
X7108 229 234
X7109 205 205
X7110 231 232
X7111 205 206
X7112 209 219
X7113 226 234
X7114 248 248
X7115 232 256
X7116 251 266
X7117 238 249
X7118 275 285
X7119 188 211
X7120 227 229
X7121 198 222
X7122 239 241
X7123 219 249
X7124 226 242
X7125 247 270
X7126 255 269
X7127 206 230
X7128 211 246
X7129 219 247
X7130 218 248
X7131 214 244
X7132 236 273
X7133 256 278
X7134 269 296
X7135 222 243
X7136 231 244
X7137 236 259
X7138 241 276
X7139 215 222
X7140 237 268
X7141 233 270
X7142 260 293
X7143 210 213
X7144 214 240
X7145 215 232
X7146 243 281
X7147 234 243
X7148 259 281
X7149 243 263
X7150 282 305
X7151 242 250
X7152 250 258
X7153 242 261
X7154 266 292
X7155 237 254
X7156 245 267
X7157 244 249
X7158 264 308
X7159 255 258
X7160 259 284
X7161 250 284
X7162 265 293
X7163 268 272
X7164 290 330
X7165 278 298
X7166 276 316
X7167 147 160
X7168 145 167
X7169 154 170
X7170 168 180
X7171 155 156
X7172 156 167
X7173 156 176
X7174 181 190
X7175 149 154
X7176 159 180
X7177 154 165
X7178 166 170
X7179 160 162
X7180 167 187
X7181 155 165
X7182 177 185
X7183 136 146
X7184 154 158
X7185 147 170
X7186 174 178
X7187 148 173
X7188 151 171
X7189 147 170
X7190 158 169
X7191 153 164
X7192 160 176
X7193 169 195
X7194 177 197
X7195 165 178
X7196 185 205
X7197 177 193
X7198 213 213
X7199 160 163
X7200 163 169
X7201 159 168
X7202 172 177
X7203 154 174
X7204 165 192
X7205 176 182
X7206 205 212
X7207 164 169
X7208 164 188
X7209 174 185
X7210 170 195
X7211 155 173
X7212 171 200
X7213 177 206
X7214 197 200
X7215 141 164
X7216 166 166
X7217 167 184
X7218 180 193
X7219 158 164
X7220 171 172
X7221 174 177
X7222 187 203
X7223 158 170
X7224 178 196
X7225 182 195
X7226 209 222
X7227 177 202
X7228 202 208
X7229 197 222
X7230 213 248
X7231 168 179
X7232 166 185
X7233 162 179
X7234 189 192
X7235 192 195
X7236 182 205
X7237 198 208
X7238 208 217
X7239 170 187
X7240 187 196
X7241 204 204
X7242 207 234
X7243 195 202
X7244 202 209
X7245 182 200
X7246 211 228
X7247 146 166
X7248 167 188
X7249 172 193
X7250 193 220
X7251 172 174
X7252 175 185
X7253 175 186
X7254 198 198
X7255 168 174
X7256 174 195
X7257 184 209
X7258 215 221
X7259 207 216
X7260 231 233
X7261 218 233
X7262 223 241
X7263 155 173
X7264 187 187
X7265 178 202
X7266 207 234
X7267 178 196
X7268 190 213
X7269 186 211
X7270 191 207
X7271 164 186
X7272 171 179
X7273 190 199
X7274 202 211
X7275 194 212
X7276 207 208
X7277 199 234
X7278 238 242
X7279 161 163
X7280 176 196
X7281 190 204
X7282 193 220
X7283 176 190
X7284 192 203
X7285 193 207
X7286 189 215
X7287 174 201
X7288 207 223
X7289 226 234
X7290 233 243
X7291 214 219
X7292 221 221
X7293 205 212
X7294 215 250
X7295 133 133
X7296 139 161
X7297 149 151
X7298 153 163
X7299 147 159
X7300 164 171
X7301 173 174
X7302 176 204
X7303 140 147
X7304 159 174
X7305 166 172
X7306 176 183
X7307 164 166
X7308 164 178
X7309 177 184
X7310 180 190
X7311 158 175
X7312 174 178
X7313 171 173
X7314 169 177
X7315 159 174
X7316 170 178
X7317 182 202
X7318 187 220
X7319 154 169
X7320 178 188
X7321 176 200
X7322 183 201
X7323 179 194
X7324 190 196
X7325 168 194
X7326 206 219
X7327 130 140
X7328 139 161
X7329 135 151
X7330 147 167
X7331 140 155
X7332 165 181
X7333 164 174
X7334 187 188
X7335 151 156
X7336 179 181
X7337 169 181
X7338 191 203
X7339 161 163
X7340 175 202
X7341 156 183
X7342 182 196
X7343 156 174
X7344 166 174
X7345 177 195
X7346 186 215
X7347 159 176
X7348 164 184
X7349 172 198
X7350 198 199
X7351 167 189
X7352 181 209
X7353 183 212
X7354 214 235
X7355 181 207
X7356 189 209
X7357 199 216
X7358 213 236
X7359 144 148
X7360 164 176
X7361 170 181
X7362 190 193
X7363 165 172
X7364 166 189
X7365 179 196
X7366 213 223
X7367 160 177
X7368 181 197
X7369 167 184
X7370 202 207
X7371 175 175
X7372 199 203
X7373 204 210
X7374 192 222
X7375 168 169
X7376 186 206
X7377 184 200
X7378 191 203
X7379 174 188
X7380 188 210
X7381 184 185
X7382 184 213
X7383 182 204
X7384 198 229
X7385 191 205
X7386 215 224
X7387 191 220
X7388 196 228
X7389 208 220
X7390 232 267
X7391 167 194
X7392 187 187
X7393 175 185
X7394 183 196
X7395 165 186
X7396 193 196
X7397 181 212
X7398 203 230
X7399 161 188
X7400 190 214
X7401 193 206
X7402 213 213
X7403 215 221
X7404 210 244
X7405 211 216
X7406 226 242
X7407 157 179
X7408 195 198
X7409 197 210
X7410 204 231
X7411 179 202
X7412 202 216
X7413 203 220
X7414 226 237
X7415 195 199
X7416 201 228
X7417 195 215
X7418 190 223
X7419 207 222
X7420 230 233
X7421 221 225
X7422 233 255
X7423 137 159
X7424 159 176
X7425 171 177
X7426 186 203
X7427 155 179
X7428 159 176
X7429 172 194
X7430 181 211
X7431 155 169
X7432 167 182
X7433 184 188
X7434 183 203
X7435 168 169
X7436 168 182
X7437 171 196
X7438 194 218
X7439 170 184
X7440 174 187
X7441 164 182
X7442 195 205
X7443 168 178
X7444 184 207
X7445 195 201
X7446 221 228
X7447 175 179
X7448 172 192
X7449 172 180
X7450 197 201
X7451 189 198
X7452 206 210
X7453 213 232
X7454 225 234
X7455 157 177
X7456 172 190
X7457 183 199
X7458 183 207
X7459 186 198
X7460 199 221
X7461 198 204
X7462 216 221
X7463 189 207
X7464 198 221
X7465 204 226
X7466 215 245
X7467 200 209
X7468 212 220
X7469 212 227
X7470 255 258
X7471 185 209
X7472 196 199
X7473 209 219
X7474 213 246
X7475 190 208
X7476 224 233
X7477 203 221
X7478 219 241
X7479 185 208
X7480 219 238
X7481 193 221
X7482 225 249
X7483 203 214
X7484 242 243
X7485 209 216
X7486 225 259
X7487 146 159
X7488 166 174
X7489 180 182
X7490 177 194
X7491 177 186
X7492 185 197
X7493 182 197
X7494 191 216
X7495 163 188
X7496 166 189
X7497 182 205
X7498 184 207
X7499 171 200
X7500 176 198
X7501 173 200
X7502 191 195
X7503 187 202
X7504 198 229
X7505 186 210
X7506 220 227
X7507 193 218
X7508 200 211
X7509 196 225
X7510 218 238
X7511 189 206
X7512 203 222
X7513 191 208
X7514 220 233
X7515 208 217
X7516 221 251
X7517 218 246
X7518 236 267
X7519 193 201
X7520 199 225
X7521 185 208
X7522 202 231
X7523 194 214
X7524 216 238
X7525 229 235
X7526 244 258
X7527 203 234
X7528 232 237
X7529 222 239
X7530 227 257
X7531 219 231
X7532 221 240
X7533 217 232
X7534 243 263
X7535 197 220
X7536 200 230
X7537 204 205
X7538 223 249
X7539 207 231
X7540 233 245
X7541 234 239
X7542 254 272
X7543 220 227
X7544 255 261
X7545 241 247
X7546 237 257
X7547 222 222
X7548 251 258
X7549 269 284
X7550 268 286
X7551 164 165
X7552 176 195
X7553 175 198
X7554 204 228
X7555 188 204
X7556 195 203
X7557 188 199
X7558 203 214
X7559 182 206
X7560 197 213
X7561 205 206
X7562 205 237
X7563 176 189
X7564 211 214
X7565 214 227
X7566 211 230
X7567 167 181
X7568 180 202
X7569 200 204
X7570 217 230
X7571 186 210
X7572 199 216
X7573 200 220
X7574 234 235
X7575 204 208
X7576 208 230
X7577 202 231
X7578 207 237
X7579 213 222
X7580 214 246
X7581 203 236
X7582 231 235
X7583 177 181
X7584 178 195
X7585 196 204
X7586 211 235
X7587 192 217
X7588 221 257
X7589 201 227
X7590 234 267
X7591 175 203
X7592 178 204
X7593 197 214
X7594 221 253
X7595 192 198
X7596 218 229
X7597 223 229
X7598 244 246
X7599 205 220
X7600 220 232
X7601 214 220
X7602 226 249
X7603 214 227
X7604 228 230
X7605 231 254
X7606 256 272
X7607 216 227
X7608 231 252
X7609 233 270
X7610 277 302
X7611 233 263
X7612 256 259
X7613 233 258
X7614 259 269
X7615 159 185
X7616 187 206
X7617 193 221
X7618 208 223
X7619 206 206
X7620 228 235
X7621 204 228
X7622 242 254
X7623 213 221
X7624 241 246
X7625 242 253
X7626 236 266
X7627 208 209
X7628 234 240
X7629 235 246
X7630 274 274
X7631 191 214
X7632 226 226
X7633 237 240
X7634 261 262
X7635 214 227
X7636 222 247
X7637 217 254
X7638 249 289
X7639 203 216
X7640 206 232
X7641 234 249
X7642 247 260
X7643 221 247
X7644 243 249
X7645 243 252
X7646 283 291
X7647 198 216
X7648 218 248
X7649 216 241
X7650 247 250
X7651 240 254
X7652 263 282
X7653 240 272
X7654 265 295
X7655 218 221
X7656 252 254
X7657 213 233
X7658 238 262
X7659 238 258
X7660 271 287
X7661 249 260
X7662 270 280
X7663 213 249
X7664 226 249
X7665 208 241
X7666 235 269
X7667 247 266
X7668 259 262
X7669 261 303
X7670 284 295
X7671 216 232
X7672 228 251
X7673 225 234
X7674 250 267
X7675 248 267
X7676 260 300
X7677 259 271
X7678 270 301
X7679 165 176
X7680 174 187
X7681 159 182
X7682 171 190
X7683 192 216
X7684 195 215
X7685 182 200
X7686 203 233
X7687 170 193
X7688 188 210
X7689 170 188
X7690 203 216
X7691 195 201
X7692 214 235
X7693 193 208
X7694 225 240
X7695 173 184
X7696 200 204
X7697 203 216
X7698 216 230
X7699 193 197
X7700 199 228
X7701 191 193
X7702 207 227
X7703 193 195
X7704 211 212
X7705 209 221
X7706 221 231
X7707 217 230
X7708 217 245
X7709 215 227
X7710 228 266
X7711 163 171
X7712 185 204
X7713 168 192
X7714 197 217
X7715 191 192
X7716 206 234
X7717 195 228
X7718 207 226
X7719 156 176
X7720 177 197
X7721 189 206
X7722 208 216
X7723 188 201
X7724 201 224
X7725 215 229
X7726 215 229
X7727 161 171
X7728 190 190
X7729 175 197
X7730 201 210
X7731 175 196
X7732 209 224
X7733 194 213
X7734 214 236
X7735 197 206
X7736 219 225
X7737 207 227
X7738 246 254
X7739 203 212
X7740 215 245
X7741 237 239
X7742 251 287
X7743 158 171
X7744 167 167
X7745 153 178
X7746 174 197
X7747 163 178
X7748 175 204
X7749 201 213
X7750 192 224
X7751 161 179
X7752 184 186
X7753 170 196
X7754 184 196
X7755 179 203
X7756 193 207
X7757 188 195
X7758 206 207
X7759 162 172
X7760 181 191
X7761 179 190
X7762 193 211
X7763 177 181
X7764 191 208
X7765 200 220
X7766 201 226
X7767 191 206
X7768 220 225
X7769 212 214
X7770 217 247
X7771 192 215
X7772 232 243
X7773 221 256
X7774 230 253
X7775 160 177
X7776 172 182
X7777 177 182
X7778 197 206
X7779 192 192
X7780 216 233
X7781 192 203
X7782 218 230
X7783 179 194
X7784 207 213
X7785 203 230
X7786 246 249
X7787 197 203
X7788 215 226
X7789 229 236
X7790 220 252
X7791 184 212
X7792 212 237
X7793 214 238
X7794 258 264
X7795 220 224
X7796 225 228
X7797 213 243
X7798 233 269
X7799 212 239
X7800 228 248
X7801 245 246
X7802 244 257
X7803 214 239
X7804 256 264
X7805 256 277
X7806 296 302
X7807 151 151
X7808 167 186
X7809 167 179
X7810 179 208
X7811 155 162
X7812 181 185
X7813 182 200
X7814 180 209
X7815 174 194
X7816 183 199
X7817 179 205
X7818 214 216
X7819 166 189
X7820 202 209
X7821 206 224
X7822 229 229
X7823 176 180
X7824 179 191
X7825 177 185
X7826 181 187
X7827 187 215
X7828 199 204
X7829 188 210
X7830 216 228
X7831 186 188
X7832 185 209
X7833 202 203
X7834 203 219
X7835 189 216
X7836 219 254
X7837 203 224
X7838 215 244
X7839 178 200
X7840 189 211
X7841 182 208
X7842 185 206
X7843 204 206
X7844 201 215
X7845 224 253
X7846 228 255
X7847 180 183
X7848 203 207
X7849 189 221
X7850 202 236
X7851 190 220
X7852 221 228
X7853 220 249
X7854 231 266
X7855 176 183
X7856 196 222
X7857 200 205
X7858 203 234
X7859 185 185
X7860 189 220
X7861 199 214
X7862 232 235
X7863 185 194
X7864 209 226
X7865 206 213
X7866 203 224
X7867 207 232
X7868 215 251
X7869 256 256
X7870 244 278
X7871 174 190
X7872 193 212
X7873 174 195
X7874 191 212
X7875 194 224
X7876 211 232
X7877 224 227
X7878 243 244
X7879 171 192
X7880 189 210
X7881 207 209
X7882 216 226
X7883 211 223
X7884 223 226
X7885 222 222
X7886 218 240
X7887 169 171
X7888 187 195
X7889 179 205
X7890 196 222
X7891 192 207
X7892 211 228
X7893 206 229
X7894 220 244
X7895 177 193
X7896 191 208
X7897 200 221
X7898 217 227
X7899 210 217
X7900 220 248
X7901 227 231
X7902 242 279
X7903 187 193
X7904 203 223
X7905 190 192
X7906 209 224
X7907 175 205
X7908 212 225
X7909 221 237
X7910 229 255
X7911 183 208
X7912 205 213
X7913 204 233
X7914 243 265
X7915 222 243
X7916 227 255
X7917 248 271
X7918 275 292
X7919 219 220
X7920 235 261
X7921 217 221
X7922 238 272
X7923 239 277
X7924 261 294
X7925 261 275
X7926 278 323
X7927 224 227
X7928 246 247
X7929 224 254
X7930 262 264
X7931 231 264
X7932 264 290
X7933 275 297
X7934 266 307
X7935 158 182
X7936 171 183
X7937 168 197
X7938 208 214
X7939 190 206
X7940 214 221
X7941 197 220
X7942 205 224
X7943 185 204
X7944 199 214
X7945 192 221
X7946 192 221
X7947 185 196
X7948 203 238
X7949 198 210
X7950 207 228
X7951 175 179
X7952 177 178
X7953 177 195
X7954 197 207
X7955 177 182
X7956 209 210
X7957 186 203
X7958 206 216
X7959 191 191
X7960 180 206
X7961 198 205
X7962 222 248
X7963 229 229
X7964 241 243
X7965 204 239
X7966 234 266
X7967 194 199
X7968 222 231
X7969 200 233
X7970 232 232
X7971 209 226
X7972 235 250
X7973 224 228
X7974 259 265
X7975 196 224
X7976 234 255
X7977 211 235
X7978 230 249
X7979 204 226
X7980 234 259
X7981 223 226
X7982 244 256
X7983 185 205
X7984 219 224
X7985 196 227
X7986 202 230
X7987 228 236
X7988 231 238
X7989 204 233
X7990 248 263
X7991 218 225
X7992 246 260
X7993 219 237
X7994 241 258
X7995 233 250
X7996 262 301
X7997 264 270
X7998 276 312
X7999 180 182
X8000 192 203
X8001 193 215
X8002 206 226
X8003 186 204
X8004 208 243
X8005 213 243
X8006 254 263
X8007 190 205
X8008 204 212
X8009 199 226
X8010 217 235
X8011 205 225
X8012 208 224
X8013 214 229
X8014 250 252
X8015 190 192
X8016 209 209
X8017 210 223
X8018 245 254
X8019 188 202
X8020 201 227
X8021 202 231
X8022 226 263
X8023 214 223
X8024 220 223
X8025 220 248
X8026 249 263
X8027 250 269
X8028 261 271
X8029 246 277
X8030 284 316
X8031 176 191
X8032 190 192
X8033 186 200
X8034 219 234
X8035 189 212
X8036 220 221
X8037 235 248
X8038 229 267
X8039 209 236
X8040 225 237
X8041 222 251
X8042 223 256
X8043 220 247
X8044 255 274
X8045 252 271
X8046 296 296
X8047 222 222
X8048 220 242
X8049 204 232
X8050 235 256
X8051 236 253
X8052 233 269
X8053 231 260
X8054 273 290
X8055 188 219
X8056 225 248
X8057 215 226
X8058 241 257
X8059 237 240
X8060 261 283
X8061 269 273
X8062 272 294
X8063 172 188
X8064 173 190
X8065 195 196
X8066 208 226
X8067 194 214
X8068 203 205
X8069 220 222
X8070 225 235
X8071 196 205
X8072 199 207
X8073 215 238
X8074 237 239
X8075 229 232
X8076 243 254
X8077 234 253
X8078 230 264
X8079 178 186
X8080 200 205
X8081 207 213
X8082 234 236
X8083 186 196
X8084 203 225
X8085 206 238
X8086 211 245
X8087 201 203
X8088 209 219
X8089 200 229
X8090 217 222
X8091 224 225
X8092 234 244
X8093 219 255
X8094 246 270
X8095 174 194
X8096 203 206
X8097 206 225
X8098 218 218
X8099 200 225
X8100 242 253
X8101 203 222
X8102 231 264
X8103 191 221
X8104 216 241
X8105 213 231
X8106 236 257
X8107 209 244
X8108 239 269
X8109 264 270
X8110 254 281
X8111 202 207
X8112 217 246
X8113 212 241
X8114 240 263
X8115 228 257
X8116 248 267
X8117 257 258
X8118 267 308
X8119 193 215
X8120 216 236
X8121 248 248
X8122 242 259
X8123 228 237
X8124 257 275
X8125 248 287
X8126 295 315
X8127 185 215
X8128 209 220
X8129 212 219
X8130 239 257
X8131 197 222
X8132 224 259
X8133 222 258
X8134 250 269
X8135 219 254
X8136 237 245
X8137 267 269
X8138 269 277
X8139 246 262
X8140 279 302
X8141 260 272
X8142 279 328
X8143 214 248
X8144 223 248
X8145 210 239
X8146 255 261
X8147 218 250
X8148 253 284
X8149 222 253
X8150 270 275
X8151 237 243
X8152 224 262
X8153 230 243
X8154 238 259
X8155 250 268
X8156 263 307
X8157 266 287
X8158 279 288
X8159 208 212
X8160 202 233
X8161 228 242
X8162 261 266
X8163 225 241
X8164 234 271
X8165 261 269
X8166 292 294
X8167 244 252
X8168 277 277
X8169 248 284
X8170 269 278
X8171 233 238
X8172 247 267
X8173 262 293
X8174 294 299
X8175 222 225
X8176 231 260
X8177 213 227
X8178 240 274
X8179 235 260
X8180 255 255
X8181 262 288
X8182 277 311
X8183 248 250
X8184 252 257
X8185 268 308
X8186 275 306
X8187 256 282
X8188 253 289
X8189 285 305
X8190 298 341
